2026-04-09 20:04:56,461 | Qustionaire | user_id=None | request_id=eb938046-b346-46e7-9a9f-97092153a34a | [INFO] | [main.py- 88] | 新用户 ggg 进行注册
2026-04-09 20:17:54,160 | Qustionaire | user_id=ggg | request_id=a405e89c-65c6-4d1d-8625-ac96d85488cb | [INFO] | [main.py- 154] | 页面5的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 19181, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:17:56,833 | Qustionaire | user_id=ggg | request_id=8f558b9c-2078-4324-afa1-127813750509 | [INFO] | [main.py- 178] | 更新用户ggg页面5的时间: 21788
2026-04-09 20:17:56,865 | Qustionaire | user_id=ggg | request_id=353b867c-b1cf-437d-bb84-2e53be86ec6d | [INFO] | [main.py- 178] | 更新用户ggg页面5的时间: 21788
2026-04-09 20:17:57,002 | Qustionaire | user_id=ggg | request_id=b1d68234-abdf-48ce-a753-565e05cf4e14 | [INFO] | [main.py- 152] | 请求用户ggg页面4的数据
2026-04-09 20:17:57,004 | Qustionaire | user_id=ggg | request_id=b1d68234-abdf-48ce-a753-565e05cf4e14 | [INFO] | [main.py- 154] | 页面4的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 19780, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:00,003 | Qustionaire | user_id=ggg | request_id=f253127b-39eb-476b-a7a2-04b9b5759451 | [INFO] | [main.py- 178] | 更新用户ggg页面4的时间: 25359
2026-04-09 20:18:00,024 | Qustionaire | user_id=ggg | request_id=73ef6643-444b-432a-9610-25d4484d318f | [INFO] | [main.py- 178] | 更新用户ggg页面4的时间: 25360
2026-04-09 20:18:00,186 | Qustionaire | user_id=ggg | request_id=aba2ddbe-73c6-4bca-82d3-ac1b46ba94ae | [INFO] | [main.py- 152] | 请求用户ggg页面3的数据
2026-04-09 20:18:00,188 | Qustionaire | user_id=ggg | request_id=aba2ddbe-73c6-4bca-82d3-ac1b46ba94ae | [INFO] | [main.py- 154] | 页面3的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 156787, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:02,753 | Qustionaire | user_id=ggg | request_id=942d0524-77ce-4ac5-824d-11a690e7636f | [INFO] | [main.py- 178] | 更新用户ggg页面3的时间: 159279
2026-04-09 20:18:02,773 | Qustionaire | user_id=ggg | request_id=8c19f1c3-c69f-496e-80d5-098c09c6d42f | [INFO] | [main.py- 178] | 更新用户ggg页面3的时间: 159280
2026-04-09 20:18:02,921 | Qustionaire | user_id=ggg | request_id=a62563e7-31cf-419c-8670-bf5a2e9d4083 | [INFO] | [main.py- 152] | 请求用户ggg页面2的数据
2026-04-09 20:18:02,922 | Qustionaire | user_id=ggg | request_id=a62563e7-31cf-419c-8670-bf5a2e9d4083 | [INFO] | [main.py- 154] | 页面2的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 26268, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:04,965 | Qustionaire | user_id=ggg | request_id=07415af3-4eeb-468b-a3ac-b58aa5f737bf | [INFO] | [main.py- 178] | 更新用户ggg页面2的时间: 30752
2026-04-09 20:18:04,986 | Qustionaire | user_id=ggg | request_id=01e17b88-b84d-479c-9a5c-6c5a0f18f5a0 | [INFO] | [main.py- 178] | 更新用户ggg页面2的时间: 30752
2026-04-09 20:18:05,114 | Qustionaire | user_id=ggg | request_id=c6139856-08dd-462a-a653-902dc47eb142 | [INFO] | [main.py- 152] | 请求用户ggg页面1的数据
2026-04-09 20:18:05,115 | Qustionaire | user_id=ggg | request_id=c6139856-08dd-462a-a653-902dc47eb142 | [INFO] | [main.py- 154] | 页面1的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 106359, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:08,960 | Qustionaire | user_id=ggg | request_id=3a226af8-728c-43cc-bc19-aae6872ea733 | [INFO] | [main.py- 178] | 更新用户ggg页面1的时间: 110119
2026-04-09 20:18:08,982 | Qustionaire | user_id=ggg | request_id=82fdb070-a80e-4038-85e0-f58bb4a0ca44 | [INFO] | [main.py- 178] | 更新用户ggg页面1的时间: 110120
2026-04-09 20:18:09,151 | Qustionaire | user_id=ggg | request_id=ce8d5e40-2cff-4280-904e-9c549d747fe4 | [INFO] | [main.py- 152] | 请求用户ggg页面2的数据
2026-04-09 20:18:09,153 | Qustionaire | user_id=ggg | request_id=ce8d5e40-2cff-4280-904e-9c549d747fe4 | [INFO] | [main.py- 154] | 页面2的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 30752, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:11,314 | Qustionaire | user_id=ggg | request_id=9977b6e8-2b3b-477d-a9eb-ce8cada0eed9 | [INFO] | [main.py- 178] | 更新用户ggg页面2的时间: 32833
2026-04-09 20:18:11,332 | Qustionaire | user_id=ggg | request_id=9fabf246-8528-4dbd-a53f-eddfc52df093 | [INFO] | [main.py- 178] | 更新用户ggg页面2的时间: 32833
2026-04-09 20:18:11,456 | Qustionaire | user_id=ggg | request_id=543e897d-f405-4aa0-bc38-efd886809dfd | [INFO] | [main.py- 152] | 请求用户ggg页面3的数据
2026-04-09 20:18:11,458 | Qustionaire | user_id=ggg | request_id=543e897d-f405-4aa0-bc38-efd886809dfd | [INFO] | [main.py- 154] | 页面3的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 159280, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:13,591 | Qustionaire | user_id=ggg | request_id=7163741d-3e00-4a64-a819-b5c605cc508f | [INFO] | [main.py- 178] | 更新用户ggg页面3的时间: 161340
2026-04-09 20:18:13,613 | Qustionaire | user_id=ggg | request_id=bac77fda-07fd-4a56-95d3-fc0292ac5160 | [INFO] | [main.py- 178] | 更新用户ggg页面3的时间: 161340
2026-04-09 20:18:13,761 | Qustionaire | user_id=ggg | request_id=c1dcba7d-4f00-447b-bcfe-6e2afe94caad | [INFO] | [main.py- 152] | 请求用户ggg页面4的数据
2026-04-09 20:18:13,763 | Qustionaire | user_id=ggg | request_id=c1dcba7d-4f00-447b-bcfe-6e2afe94caad | [INFO] | [main.py- 154] | 页面4的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 25360, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:14,763 | Qustionaire | user_id=枫糖 | request_id=8ea2add0-fee2-431b-ad45-8a8d1b35c9c0 | [INFO] | [main.py- 167] | 更新用户枫糖页面5的数据: {'回声强度': '高回声', '形状规则': '不规则形', '纵横比例': '等比例', '边界特征': '成角'}
2026-04-09 20:18:14,786 | Qustionaire | user_id=枫糖 | request_id=3bef4626-ab89-4597-ba31-1ec35ee9d856 | [INFO] | [main.py- 178] | 更新用户枫糖页面5的时间: 20534
2026-04-09 20:18:14,808 | Qustionaire | user_id=枫糖 | request_id=6c8065c3-ec98-4af3-9b0a-51fd41ab0e0f | [INFO] | [main.py- 178] | 更新用户枫糖页面5的时间: 20535
2026-04-09 20:18:14,896 | Qustionaire | user_id=枫糖 | request_id=a33ee449-b4e8-49b8-8274-cb7752dce148 | [INFO] | [main.py- 152] | 请求用户枫糖页面6的数据
2026-04-09 20:18:14,904 | Qustionaire | user_id=枫糖 | request_id=a33ee449-b4e8-49b8-8274-cb7752dce148 | [INFO] | [main.py- 154] | 页面6的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 0, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:17,337 | Qustionaire | user_id=枫糖 | request_id=0a3ff5a8-baf8-4558-b7b9-3f5b9ee953e5 | [INFO] | [main.py- 167] | 更新用户枫糖页面6的数据: {}
2026-04-09 20:18:26,431 | Qustionaire | user_id=枫糖 | request_id=d8fe9bbd-cb86-48e0-a497-b584eec1868a | [INFO] | [main.py- 178] | 更新用户枫糖页面6的时间: 11514
2026-04-09 20:18:26,452 | Qustionaire | user_id=枫糖 | request_id=a399d985-338e-4953-ba52-0ae09286988f | [INFO] | [main.py- 178] | 更新用户枫糖页面6的时间: 11515
2026-04-09 20:18:26,568 | Qustionaire | user_id=枫糖 | request_id=7052e57c-1fc9-4d9d-bcae-9f7fd8c53e69 | [INFO] | [main.py- 152] | 请求用户枫糖页面1的数据
2026-04-09 20:18:26,572 | Qustionaire | user_id=枫糖 | request_id=7052e57c-1fc9-4d9d-bcae-9f7fd8c53e69 | [INFO] | [main.py- 154] | 页面1的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 33706, 'diagnosis_result': '6级'}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:41,326 | Qustionaire | user_id=枫糖 | request_id=d5aba5ce-1fe3-42d6-9f1c-115a4d2bde4e | [INFO] | [main.py- 178] | 更新用户枫糖页面1的时间: 48364
2026-04-09 20:18:53,557 | Qustionaire | user_id=枫糖 | request_id=2c489f38-394a-47ed-9c0d-4313f3475d6b | [INFO] | [main.py- 152] | 请求用户枫糖页面1的数据
2026-04-09 20:18:53,560 | Qustionaire | user_id=枫糖 | request_id=2c489f38-394a-47ed-9c0d-4313f3475d6b | [INFO] | [main.py- 154] | 页面1的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 48364, 'diagnosis_result': '6级'}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:18:54,299 | Qustionaire | user_id=ggg | request_id=294fa063-9fd9-4f32-a734-641f9730a3c3 | [INFO] | [main.py- 178] | 更新用户ggg页面4的时间: 23494
2026-04-09 20:18:54,742 | Qustionaire | user_id=ggg | request_id=83ab42a9-273f-445d-afe7-03535868fd73 | [INFO] | [main.py- 152] | 请求用户ggg页面1的数据
2026-04-09 20:18:54,745 | Qustionaire | user_id=ggg | request_id=83ab42a9-273f-445d-afe7-03535868fd73 | [INFO] | [main.py- 154] | 页面1的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 110120, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
